"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1992","Total","Northern cods nei - Gadus spp","All presentation forms","Human consumption","Tonnes product weight","Denmark","75,111",""
"1992","Total","Northern cods nei - Gadus spp","All presentation forms","Human consumption","Euro/Tonne","Denmark","1,566",""
"1992","Total","Ocean quahog - Arctica islandica","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Ocean quahog - Arctica islandica","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Ocean quahog - Arctica islandica","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Clams etc, nei - Bivalvia","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Clams etc, nei - Bivalvia","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Clams etc, nei - Bivalvia","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Rabbit fish - Chimaera monstrosa","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Rabbit fish - Chimaera monstrosa","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Rabbit fish - Chimaera monstrosa","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Crangon shrimps nei - Crangon spp","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Crangon shrimps nei - Crangon spp","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Crangon shrimps nei - Crangon spp","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Common edible cockle - Cerastoderma edule","All presentation forms","Human consumption","Euro","Denmark","384,674",""
"1992","Total","Common edible cockle - Cerastoderma edule","All presentation forms","Human consumption","Tonnes product weight","Denmark","2,423",""
"1992","Total","Common edible cockle - Cerastoderma edule","All presentation forms","Human consumption","Euro/Tonne","Denmark","159",""
"1992","Total","Atlantic cod - Gadus morhua","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Atlantic cod - Gadus morhua","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Atlantic cod - Gadus morhua","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","European conger - Conger conger","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","European conger - Conger conger","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","European conger - Conger conger","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Common prawn - Palaemon serratus","All presentation forms","Human consumption","Euro","Denmark","372,333",""
"1992","Total","Common prawn - Palaemon serratus","All presentation forms","Human consumption","Tonnes product weight","Denmark","223",""
"1992","Total","Common prawn - Palaemon serratus","All presentation forms","Human consumption","Euro/Tonne","Denmark","1,673",""
"1992","Total","Marine crabs nei - Brachyura","All presentation forms","Human consumption","Euro","Denmark","287,980",""
"1992","Total","Marine crabs nei - Brachyura","All presentation forms","Human consumption","Tonnes product weight","Denmark","234",""
"1992","Total","Marine crabs nei - Brachyura","All presentation forms","Human consumption","Euro/Tonne","Denmark","1,233",""
"1992","Total","Edible crab - Cancer pagurus","All presentation forms","Human consumption","Euro","Denmark","16,379",""
"1992","Total","Edible crab - Cancer pagurus","All presentation forms","Human consumption","Tonnes product weight","Denmark","15",""
"1992","Total","Edible crab - Cancer pagurus","All presentation forms","Human consumption","Euro/Tonne","Denmark","1,092",""
"1992","Total","Marine crustaceans nei - Crustacea","All presentation forms","Human consumption","Euro","Denmark",":","z"
"1992","Total","Marine crustaceans nei - Crustacea","All presentation forms","Human consumption","Tonnes product weight","Denmark",":","z"
"1992","Total","Marine crustaceans nei - Crustacea","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Common shrimp - Crangon crangon","All presentation forms","Human consumption","Euro","Denmark","6,668,907",""
"1992","Total","Common shrimp - Crangon crangon","All presentation forms","Human consumption","Tonnes product weight","Denmark","3,558",""
"1992","Total","Common shrimp - Crangon crangon","All presentation forms","Human consumption","Euro/Tonne","Denmark","1,875",""
"1992","Total","Cuttlefish, Bobtail squids, nei - Sepiidae, Sepiolidae","All presentation forms","Human consumption","Euro","Denmark","123,426",""
"1992","Total","Cuttlefish, Bobtail squids, nei - Sepiidae, Sepiolidae","All presentation forms","Human consumption","Tonnes product weight","Denmark","62",""
"1992","Total","Cuttlefish, Bobtail squids, nei - Sepiidae, Sepiolidae","All presentation forms","Human consumption","Euro/Tonne","Denmark","1,978",""
"1992","Total","Common dab - Limanda limanda","All presentation forms","Human consumption","Euro","Denmark","2,174,637",""
"1992","Total","Common dab - Limanda limanda","All presentation forms","Human consumption","Tonnes product weight","Denmark","2,850",""
"1992","Total","Common dab - Limanda limanda","All presentation forms","Human consumption","Euro/Tonne","Denmark","763",""
"1992","Total","Deepsea smelt - Glossanodon semifasciatus","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Deepsea smelt - Glossanodon semifasciatus","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Deepsea smelt - Glossanodon semifasciatus","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Picked dogfish - Squalus acanthias","All presentation forms","Human consumption","Euro","Denmark","849,484",""
"1992","Total","Picked dogfish - Squalus acanthias","All presentation forms","Human consumption","Tonnes product weight","Denmark","622",""
"1992","Total","Picked dogfish - Squalus acanthias","All presentation forms","Human consumption","Euro/Tonne","Denmark","1,367",""
"1992","Total","Dogfishes nei - Squalus spp","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Dogfishes nei - Squalus spp","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Dogfishes nei - Squalus spp","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","European eel - Anguilla anguilla","All presentation forms","Human consumption","Euro","Denmark","7,705,914",""
"1992","Total","European eel - Anguilla anguilla","All presentation forms","Human consumption","Tonnes product weight","Denmark","1,342",""
"1992","Total","European eel - Anguilla anguilla","All presentation forms","Human consumption","Euro/Tonne","Denmark","5,743",""
"1992","Total","Ellopostoma megalomycter","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Ellopostoma megalomycter","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Ellopostoma megalomycter","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Eelpout - Zoarces viviparus","All presentation forms","Human consumption","Euro","Denmark","32,033",""
"1992","Total","Eelpout - Zoarces viviparus","All presentation forms","Human consumption","Tonnes product weight","Denmark","14",""
"1992","Total","Eelpout - Zoarces viviparus","All presentation forms","Human consumption","Euro/Tonne","Denmark","2,288",""
"1992","Total","Eelpouts - Lycodes spp","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Eelpouts - Lycodes spp","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Eelpouts - Lycodes spp","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Freshwater bream - Abramis brama","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Freshwater bream - Abramis brama","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Freshwater bream - Abramis brama","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Freshwater breams nei - Abramis spp","All presentation forms","Human consumption","Euro","Denmark","84",""
"1992","Total","Freshwater breams nei - Abramis spp","All presentation forms","Human consumption","Tonnes product weight","Denmark","1",""
"1992","Total","Freshwater breams nei - Abramis spp","All presentation forms","Human consumption","Euro/Tonne","Denmark","120",""
"1992","Total","Burbot - Lota lota","All presentation forms","Human consumption","Euro","Denmark","141",""
"1992","Total","Burbot - Lota lota","All presentation forms","Human consumption","Tonnes product weight","Denmark","0",""
"1992","Total","Burbot - Lota lota","All presentation forms","Human consumption","Euro/Tonne","Denmark","1,409",""
"1992","Total","Crucian carp - Carassius carassius","All presentation forms","Human consumption","Euro","Denmark","112",""
"1992","Total","Crucian carp - Carassius carassius","All presentation forms","Human consumption","Tonnes product weight","Denmark","0",""
"1992","Total","Crucian carp - Carassius carassius","All presentation forms","Human consumption","Euro/Tonne","Denmark","1,120",""
"1992","Total","Common carp - Cyprinus carpio","All presentation forms","Human consumption","Euro","Denmark",":","z"
"1992","Total","Common carp - Cyprinus carpio","All presentation forms","Human consumption","Tonnes product weight","Denmark",":","z"
"1992","Total","Common carp - Cyprinus carpio","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Finfishes nei - Osteichthyes","All presentation forms","Human consumption","Euro","Denmark","133,506",""
"1992","Total","Finfishes nei - Osteichthyes","All presentation forms","Human consumption","Tonnes product weight","Denmark","272",""
"1992","Total","Finfishes nei - Osteichthyes","All presentation forms","Human consumption","Euro/Tonne","Denmark","491",""
"1992","Total","European flounder - Platichthys flesus","All presentation forms","Human consumption","Euro","Denmark","1,425,715",""
"1992","Total","European flounder - Platichthys flesus","All presentation forms","Human consumption","Tonnes product weight","Denmark","2,728",""
"1992","Total","European flounder - Platichthys flesus","All presentation forms","Human consumption","Euro/Tonne","Denmark","523",""
"1992","Total","European perch - Perca fluviatilis","All presentation forms","Human consumption","Euro","Denmark","173,026",""
"1992","Total","European perch - Perca fluviatilis","All presentation forms","Human consumption","Tonnes product weight","Denmark","133",""
"1992","Total","European perch - Perca fluviatilis","All presentation forms","Human consumption","Euro/Tonne","Denmark","1,304",""
"1992","Total","Northern pike - Esox lucius","All presentation forms","Human consumption","Euro","Denmark","20,151",""
