NMFS Landings Query Results,,,,
,,,,
You Asked For the Following:,,,,
,,,,
Year             : From: 1950 To: 2010,,,,
,,,,
Species          : ALL SPECIES INDIVIDUALLY,,,,
,,,,
State            : All States,,,,
,,,,
Year,Species,Metric Tons,Pounds,$
1958,"SCALLOP, BAY","1,030.30","2,271,400","1,225,736"
1958,"SCALLOP, SEA","8,607.70","18,976,500","9,139,561"
1958,SCULPINS,29.4,"64,900","18,435"
1958,SCUPS OR PORGIES,"17,678.80","38,974,600","2,182,920"
1958,"SEA BASS, BLACK","5,282.20","11,645,200","1,314,801"
1958,"SEA BASS, GIANT",98,"216,000","29,047"
1958,SEA CATFISHES,637.9,"1,406,300","53,759"
1958,SEA URCHINS,28.9,"63,800","4,260"
1958,"SEABASS, WHITE","1,295.60","2,856,200","396,401"
1958,SEAROBINS,246,"542,300","12,306"
1958,"SEATROUT, SAND",95.7,"211,000","17,540"
1958,"SEATROUT, SPOTTED","2,741.30","6,043,400","1,313,645"
1958,"SEAWEED, IRISH MOSS","1,243.80","2,742,100","52,859"
1958,"SEAWEED, KELP","103,475.90","228,123,000","3,503,969"
1958,"SHAD, AMERICAN","3,962.40","8,735,500","1,343,906"
1958,"SHAD, GIZZARD",425.8,"938,800","9,766"
1958,"SHAD, HICKORY",119.8,"264,200","9,334"
1958,"SHARK, DOGFISH","2,377.80","5,242,000","37,301"
1958,"SHARK, SOUPFIN",3.2,"7,100",147
1958,SHARKS,785.9,"1,732,500","96,195"
1958,"SHEEPHEAD, CALIFORNIA",5.2,"11,400",784
1958,SHEEPSHEAD,180.7,"398,300","29,286"
1958,"SHRIMP, BAY",48.3,"106,500","24,233"
1958,"SHRIMP, MARINE, OTHER","88,882.80","195,951,000","71,839,351"
1958,"SHRIMP, OCEAN","4,500.90","9,922,700","789,723"
1958,"SHRIMP, PENAEID","3,566.30","7,862,366","277,901"
1958,SILVERSIDES,68,"150,000","14,495"
1958,SKATES,635,"1,399,900","15,344"
1958,"SMELT, EULACHON","1,181.00","2,603,700","103,750"
1958,"SMELT, RAINBOW","4,404.40","9,710,000","343,489"
1958,"SMELT, WHITEBAIT",139.2,"306,800","26,075"
1958,SMELTS,448.6,"989,000","60,092"
1958,SNAILS (CONCHS),274,"604,000","72,438"
1958,"SNAPPER, GRAY",249.3,"549,600","84,512"
1958,"SNAPPER, RED","4,752.00","10,476,200","2,728,116"
1958,"SNAPPER, VERMILION",1.8,"3,900",741
1958,"SNAPPER, YELLOWTAIL",157.8,"347,800","79,544"
1958,SNAPPERS,53.2,"117,300","25,006"
1958,"SOLE, DOVER","3,652.80","8,053,000","420,698"
1958,"SOLE, ENGLISH","2,336.20","5,150,300","348,030"
1958,"SOLE, PETRALE",998.1,"2,200,400","234,920"
1958,"SOLE, REX",645.4,"1,422,900","82,121"
1958,"SOLE, SAND",11,"24,300","2,198"
1958,SOLES,"12,211.80","26,922,100","1,467,615"
1958,SPADEFISHES,0.1,200,18
1958,SPLITTAIL,0.1,200,55
1958,"SPONGE, GRASS",0.9,"1,900","7,270"
1958,"SPONGE, SHEEPSWOOL",8.8,"19,300","197,627"
1958,"SPONGE, WIRE",0.1,300,"1,922"
1958,"SPONGE, YELLOW",3.7,"8,200","9,128"
1958,SPOT,"4,466.90","9,847,800","726,718"
1958,SPOTTED CABRILLA,4.1,"9,000","1,373"
1958,SQUIDS,"5,366.10","11,830,100","354,527"
1958,STURGEONS,249.2,"549,400","85,778"
1958,SUCKERS,730.9,"1,611,300","76,554"
1958,SUNFISHES,8.2,"18,100","2,021"
1958,SURFPERCHES,139.8,"308,100","43,616"
1958,SWORDFISH,923.8,"2,036,700","641,863"
1958,TAUTOG,94.8,"208,900","10,103"
1958,"TILEFISH, GOLDEN",673.7,"1,485,200","133,495"
1958,"TOMCOD, ATLANTIC",0.2,400,130
1958,TRIGGERFISHES,7.9,"17,400",752
1958,TRIPLETAIL,2.5,"5,600",289
1958,"TROUT, LAKE",481.1,"1,060,600","531,861"
1958,"TROUT, RAINBOW",428.9,"945,663","207,006"
1958,"TUNA, ALBACORE","17,471.50","38,517,600","7,901,777"
1958,"TUNA, BLUEFIN","1,122.70","2,475,200","213,256"
1958,"TUNA, BLUEFIN PACIFIC","13,934.20","30,719,400","4,029,336"
1958,"TUNA, LITTLE TUNNY",6.1,"13,500",605
1958,"TUNA, SKIPJACK","55,960.80","123,371,100","14,238,310"
1958,"TUNA, YELLOWFIN","56,406.10","124,352,900","16,805,281"
1958,"TURTLE, GREEN SEA",3.8,"8,400","1,070"
1958,"TURTLE, LOGGERHEAD SEA",1.5,"3,400",307
1958,"TURTLE, SNAPPING",126.1,"278,000","34,662"
1958,"TURTLE, TERRAPIN",6.9,"15,200","4,298"
1958,"TURTLES, BABY (YOUNG FW)",2.4,"5,400","40,500"
1958,WAHOO,10.8,"23,800","8,300"
1958,WALLEYE,"2,000.60","4,410,600","1,249,791"
1958,WEAKFISH,"2,989.30","6,590,200","475,636"
1958,WHALES,"3,396.30","7,487,400","595,019"
1958,"WHITEFISH, LAKE",271.6,"598,700","325,876"
1958,"WHITEFISH, ROUND",25.9,"57,100","13,777"
1958,"WOLFFISH, ATLANTIC",468.2,"1,032,300","65,756"
1958,YELLOWTAIL JACK,76.9,"169,600","13,810"
1959,ABALONES,413.9,"912,400","497,229"
1959,ALEWIFE,"23,198.10","51,142,500","663,609"
1959,"ALLIGATOR, AMERICAN","1,706.70","3,762,500","263,374"
1959,AMBERJACK,29.7,"65,500","3,010"
1959,ANCHOVIES,"3,272.20","7,213,800","102,939"
1959,ANGELFISHES,0.2,500,25
1959,BALLYHOO,55.8,"123,000","17,220"
1959,BARRACUDAS,527.1,"1,162,100","114,648"
1959,"BASS, ROCK",5.8,"12,700","1,689"
1959,"BASS, STRIPED","3,721.40","8,204,200","1,435,258"
1959,"BASS, WHITE",342.9,"755,900","142,402"
1959,BLOODWORMS,195.5,"431,100","374,896"
1959,BLUEFISH,"1,734.20","3,823,300","490,624"
1959,"BONITO, ATLANTIC",113.5,"250,200","24,234"
1959,"BONITO, PACIFIC","1,366.10","3,011,700","117,560"
1959,BOWFIN,10.2,"22,400","1,011"
1959,BUFFALOFISHES,345.6,"762,000","91,208"
1959,BURBOT,270.5,"596,400","19,706"
1959,BUTTERFISH,"4,909.30","10,823,000","920,195"
1959,CABEZON,4.3,"9,500",357
1959,"CARP, COMMON","4,335.70","9,558,400","349,517"
1959,CARPS AND MINNOWS,1.9,"4,200",840
1959,CATFISHES & BULLHEADS,"9,439.70","20,810,800","2,913,469"
1959,CHUBS,"5,085.50","11,211,500","2,282,504"
1959,"CLAM, ATLANTIC JACKKNIFE",23.9,"52,600","13,508"
1959,"CLAM, ATLANTIC SURF","10,539.30","23,235,000","1,924,151"
1959,"CLAM, BUTTER",42.5,"93,600","23,319"
1959,"CLAM, MANILA",67.4,"148,500","62,765"
1959,"CLAM, OCEAN QUAHOG",43.3,"95,400","9,541"
1959,"CLAM, PACIFIC LITTLENECK",121.2,"267,100","112,166"
1959,"CLAM, PACIFIC RAZOR",414.5,"913,741","291,818"
1959,"CLAM, QUAHOG","5,914.70","13,039,600","6,420,844"
1959,"CLAM, SOFTSHELL","3,233.70","7,129,000","2,635,394"
1959,CLAMS OR BIVALVES,8.6,"19,000","9,543"
1959,COBIA,40.9,"90,200","9,037"
1959,"COD, ATLANTIC","21,083.90","46,481,600","3,312,408"
1959,"COD, PACIFIC","6,045.40","13,327,665","664,597"
1959,"CRAB, ATLANTIC ROCK",857.1,"1,889,500","110,044"
1959,"CRAB, BLUE","51,044.80","112,533,300","6,941,895"
1959,"CRAB, BLUE, SOFT AND PEELER","1,795.20","3,957,800","1,105,369"
1959,"CRAB, DUNGENESS","16,759.40","36,947,844","5,031,407"
1959,"CRAB, FLORIDA STONE CLAWS",147.8,"325,900","122,784"
1959,"CRAB, HORSESHOE",34.9,"77,000",693
1959,"CRAB, KING","8,545.50","18,839,470","1,477,980"
1959,"CRAB, RED ROCK",58.7,"129,400","9,058"
1959,CRAPPIE,1.1,"2,400",434
1959,CRAYFISHES OR CRAWFISHES,140.4,"309,600","50,374"
1959,"CROAKER, ATLANTIC","5,371.50","11,841,900","1,639,709"
1959,CUNNER,0.3,600,94
1959,CUSK,"1,019.20","2,246,900","119,208"
1959,DOLLY VARDEN,2.9,"6,310","2,037"
1959,DOLPHINFISH,8.3,"18,300","2,083"
1959,"DRUM, BLACK",892.5,"1,967,600","126,652"
1959,"DRUM, FRESHWATER","1,372.40","3,025,500","116,105"
1959,"DRUM, RED","1,089.70","2,402,300","375,642"
1959,"EEL, AMERICAN",603.1,"1,329,500","162,250"
1959,"EEL, CONGER",10.7,"23,600",795
1959,"FINFISHES, UNC BAIT AND ANIMAL FOOD","112,483.60","247,981,300","2,634,602"
1959,"FINFISHES, UNC FOR FOOD","3,710.90","8,181,000","587,841"
1959,FLATFISH,"2,350.20","5,181,281","446,077"
1959,"FLOUNDER, ARROWTOOTH",357.1,"787,200","18,533"
1959,"FLOUNDER, PACIFIC, SANDDAB",211.6,"466,600","27,057"
1959,"FLOUNDER, SUMMER","8,936.30","19,701,000","3,364,668"
1959,"FLOUNDER, WINTER","7,674.50","16,919,100","1,986,533"
1959,"FLOUNDER, WITCH","1,336.80","2,947,000","388,720"
1959,"FLOUNDER, YELLOWTAIL","13,522.00","29,810,700","3,312,000"
1959,"FLOUNDER,ATLANTIC,PLAICE","1,423.20","3,137,500","294,557"
1959,FLYINGFISHES,13.6,"29,900","7,012"
1959,FROGS,4.2,"9,200","2,710"
1959,GARS,186.3,"410,800","18,668"
1959,GOLDFISH,46.8,"103,200","1,547"
1959,GOOSEFISH,19.6,"43,200","1,486"
1959,"GROUPER, GOLIATH",59.7,"131,700","11,108"
1959,"GROUPER, WARSAW",64.8,"142,900","10,275"
1959,GROUPERS,"3,025.30","6,669,600","791,055"
1959,GRUNTS,107,"235,800","16,681"
1959,HADDOCK,"51,088.00","112,628,500","10,937,986"
1959,"HAKE, PACIFIC (WHITING)",666,"1,468,200","25,277"
1959,"HAKE, RED","2,214.00","4,881,000","76,973"
1959,"HAKE, SILVER","52,250.00","115,190,400","2,335,432"
1959,"HAKE, WHITE","2,372.30","5,229,900","252,089"
1959,HALFMOON,1.6,"3,600",848
1959,"HALIBUT, ATLANTIC",135.7,"299,100","74,625"
1959,"HALIBUT, CALIFORNIA",160.7,"354,200","79,559"
1959,"HALIBUT, PACIFIC","24,364.60","53,714,110","7,765,006"
1959,HARVESTFISH,212.8,"469,100","41,253"
1959,"HERRING, ATLANTIC","55,056.40","121,377,300","1,947,610"
1959,"HERRING, ATLANTIC THREAD","2,935.30","6,471,100","72,354"
1959,"HERRING, LAKE OR CISCO","6,263.80","13,809,200","862,860"
1959,"HERRING, PACIFIC","52,033.10","114,712,070","1,440,599"
1959,"HERRING, PACIFIC, ROE ON KELP",48.9,"107,900","5,395"
1959,"HERRING, ROUND",0.5,"1,000",104
1959,HOGCHOKER,7.9,"17,400",348
1959,HOGFISH,8.7,"19,200","3,016"
1959,JACK MACKEREL,"17,013.20","37,507,200","896,620"
1959,"JACK, CREVALLE",591.2,"1,303,300","32,435"
1959,KING WHITING,"1,465.50","3,230,800","246,652"
1959,LADYFISH,87.7,"193,400","6,117"
1959,"LAUNCE, AMERICAN SAND",217.8,"480,200","21,319"
1959,LINGCOD,"3,288.40","7,249,586","381,499"
1959,"LOBSTER, AMERICAN","13,192.90","29,085,000","14,466,924"
1959,"LOBSTER, CALIFORNIA SPINY",229.6,"506,200","306,442"
1959,"LOBSTER, CARIBBEAN SPINY","1,442.30","3,179,600","954,274"
1959,MACKEREL (SCOMBER),1.4,"3,100",620
1959,"MACKEREL, ATLANTIC","1,834.50","4,044,400","468,756"
1959,"MACKEREL, CHUB","17,398.40","38,356,600","985,561"
1959,"MACKEREL, FRIGATE",0.5,"1,000",56
1959,"MACKEREL, KING AND CERO","1,574.20","3,470,500","369,296"
1959,"MACKEREL, SPANISH","3,274.40","7,218,700","642,240"
1959,MENHADEN,"999,152.90","2,202,732,400","26,212,459"
1959,MOJARRAS,164.8,"363,400","24,968"
1959,MOONEYES,0.2,500,16
1959,"MULLET, STRIPED (LIZA)","18,247.80","40,229,200","2,314,283"
1959,"MULLET, WHITE",362.5,"799,100","55,548"
1959,"MUSSEL, BLUE",232.4,"512,300","61,686"
1959,OCTOPUS,43,"94,800","11,684"
1959,OPALEYE,2.2,"4,900",563
1959,"OYSTER, EASTERN","23,740.80","52,338,900","27,167,943"
1959,"OYSTER, OLYMPIA",19.3,"42,600","97,706"
1959,"OYSTER, PACIFIC","5,591.90","12,327,900","2,218,450"
1959,PACIFIC SIERRA,1,"2,200",134
1959,PADDLEFISH,5.8,"12,800",947
1959,"PERCH, WHITE","1,141.80","2,517,300","232,729"
1959,"PERCH, YELLOW","5,017.30","11,061,100","891,105"
1959,PERIWINKLES,15.6,"34,300","11,090"
1959,PERMIT,21.2,"46,700","3,988"
1959,PIGFISH,48.4,"106,600","6,593"
1959,"PIKE, BLUE",13.5,"29,700","10,823"
1959,PIKES,38.1,"84,100","8,783"
1959,POLLOCK,"11,133.60","24,545,200","982,340"
1959,"POMPANO, FLORIDA",267.8,"590,500","322,958"
1959,"POMPANO, PACIFIC",16.2,"35,700","10,244"
1959,"POUT, OCEAN",77.2,"170,100","3,399"
1959,"PUFFER, NOTHERN",582.9,"1,285,100","45,250"
1959,RATFISH SPOTTED,"1,177.80","2,596,600","23,370"
1959,"REDFISH, ACADIAN","62,007.90","136,702,600","5,665,439"
1959,"ROCK BASSES, PACIFIC",0.1,200,36
1959,"ROCKFISH, PACIFIC OCEAN PERCH","3,506.50","7,730,400","377,069"
1959,ROCKFISHES,"12,657.00","27,903,517","1,265,210"
1959,"RUNNER, BLUE",330.4,"728,300","31,018"
1959,SABLEFISH,"3,989.70","8,795,679","767,709"
1959,"SALMON, ATLANTIC",0.2,500,284
1959,"SALMON, CHINOOK","12,435.20","27,414,652","8,933,117"
1959,"SALMON, CHUM","17,479.30","38,534,940","3,506,324"
1959,"SALMON, COHO","9,165.50","20,206,222","4,741,826"
1959,"SALMON, PINK","28,004.80","61,739,314","7,027,421"
1959,"SALMON, SOCKEYE","24,398.70","53,789,351","11,531,265"
1959,SAND PERCH,15.6,"34,400","1,041"
1959,SANDWORMS,246.7,"543,800","339,262"
1959,"SARDINE, PACIFIC","33,732.60","74,366,900","1,474,945"
1959,"SARDINE, SPANISH",0.2,400,8
1959,SAUGER,17.2,"38,000","5,544"
1959,"SAWFISH, SMALLTOOTH",4.6,"10,200",510
1959,SCADS,134.2,"295,900","23,377"
1959,"SCALLOP, BAY",538.6,"1,187,500","1,156,855"
1959,"SCALLOP, CALICO",2.9,"6,500","2,600"
1959,"SCALLOP, SEA","11,178.60","24,644,300","11,805,112"
1959,SCULPINS,16.9,"37,300","11,018"
1959,SCUPS OR PORGIES,"21,397.20","47,172,200","2,883,347"
1959,"SEA BASS, BLACK","3,711.10","8,181,400","1,127,549"
1959,"SEA BASS, GIANT",113.4,"250,000","35,265"
1959,SEA CATFISHES,278,"612,800","52,470"
1959,SEA CHUBS,1,"2,200",88
1959,SEA URCHINS,49,"108,000","5,996"
1959,"SEABASS, WHITE","1,554.10","3,426,200","463,663"
1959,SEAROBINS,228.2,"503,100","8,281"
1959,"SEATROUT, SAND",107.1,"236,200","16,098"
1959,"SEATROUT, SPOTTED","2,791.90","6,155,100","1,358,538"
1959,"SEAWEED, IRISH MOSS",943.5,"2,080,000","41,960"
1959,"SEAWEED, KELP","81,283.80","179,198,200","2,752,484"
1959,"SHAD, AMERICAN","3,890.90","8,577,800","1,119,032"
1959,"SHAD, GIZZARD",154.4,"340,300","4,471"
1959,"SHAD, HICKORY",61.2,"135,000","7,445"
1959,"SHARK, DOGFISH","1,825.00","4,023,500","39,560"
1959,"SHARK, SOUPFIN",0.9,"1,900",115
1959,SHARKS,988.3,"2,178,900","124,076"
1959,"SHEEPHEAD, CALIFORNIA",4.7,"10,300",743
1959,SHEEPSHEAD,"1,144.80","2,523,900","100,877"
1959,"SHRIMP, BAY",62.7,"138,200","46,216"
1959,"SHRIMP, MARINE, OTHER","99,578.30","219,530,400","56,883,646"
1959,"SHRIMP, OCEAN","3,384.70","7,462,000","696,121"
1959,"SHRIMP, PENAEID","5,920.50","13,052,321","505,537"
1959,SILVERSIDES,51.9,"114,500","11,430"
1959,SKATES,487.4,"1,074,500","13,662"
1959,"SMELT, EULACHON",796.6,"1,756,200","117,890"
1959,"SMELT, RAINBOW","3,166.00","6,979,800","272,108"
1959,"SMELT, WHITEBAIT",124.5,"274,400","23,584"
1959,SMELTS,497.4,"1,096,600","59,952"
1959,SNAILS (CONCHS),240.4,"529,900","60,163"
1959,"SNAPPER, GRAY",153.9,"339,200","53,030"
1959,"SNAPPER, MUTTON",51.3,"113,200","22,760"
1959,"SNAPPER, RED","4,935.80","10,881,400","2,823,023"
1959,"SNAPPER, VERMILION",1.6,"3,500",840
1959,"SNAPPER, YELLOWTAIL",223.5,"492,700","111,850"
1959,"SOLE, DOVER","3,323.70","7,327,400","394,078"
1959,"SOLE, ENGLISH","2,094.50","4,617,500","312,366"
1959,"SOLE, PETRALE","1,194.00","2,632,400","280,268"
1959,"SOLE, REX",654.6,"1,443,100","83,121"
1959,"SOLE, SAND",43.5,"95,800","8,754"
1959,SOLES,"11,858.10","26,142,300","1,634,472"
1959,SPADEFISHES,2.4,"5,200",384
1959,SPLITTAIL,0.5,"1,100",303
1959,"SPONGE, GRASS",0.7,"1,500","7,751"
1959,"SPONGE, SHEEPSWOOL",10.9,"24,000","273,765"
1959,"SPONGE, YELLOW",0.8,"1,800","8,029"
1959,SPOT,"4,218.00","9,298,900","681,586"
1959,SPOTTED CABRILLA,2.1,"4,700",729
1959,SQUIDS,"10,681.70","23,548,800","574,255"
1959,STURGEONS,297.4,"655,600","75,701"
1959,SUCKERS,693.5,"1,528,800","68,528"
1959,SUNFISHES,7.5,"16,600","1,974"
1959,SURFPERCHES,156.1,"344,100","50,024"
1959,SWORDFISH,893.7,"1,970,300","589,834"
1959,TAUTOG,72.1,"158,900","5,855"
1959,"TILEFISH, GOLDEN",380.4,"838,700","115,518"
1959,"TOMCOD, ATLANTIC",0.5,"1,200",304
1959,TRIGGERFISHES,5.9,"13,100",668
1959,TRIPLETAIL,3.4,"7,500",441
1959,"TROUT, LAKE",393.9,"868,300","468,001"
1959,"TROUT, RAINBOW",377.1,"831,444","172,722"
1959,"TUNA, ALBACORE","21,052.50","46,412,400","8,637,543"
1959,"TUNA, BLUEFIN","1,278.10","2,817,700","159,577"
1959,"TUNA, BLUEFIN PACIFIC","6,892.10","15,194,400","1,875,526"
1959,"TUNA, LITTLE TUNNY",81.3,"179,200","5,776"
1959,"TUNA, SKIPJACK","44,671.50","98,482,800","10,424,562"
1959,"TUNA, YELLOWFIN","49,267.60","108,615,300","14,099,647"
1959,"TURTLE, GREEN SEA",5,"11,100","1,255"
1959,"TURTLE, LOGGERHEAD SEA",3.2,"7,100",720
1959,"TURTLE, SNAPPING",114.4,"252,300","30,656"
1959,"TURTLE, TERRAPIN",6.5,"14,300","5,177"
1959,"TURTLES, BABY (YOUNG FW)",2.8,"6,200","46,500"
1959,WAHOO,6.4,"14,000","4,837"
1959,WALLEYE,953,"2,101,000","753,568"
1959,WEAKFISH,"1,970.80","4,344,800","338,686"
1959,WHALES,"1,766.20","3,893,700","358,130"
1959,"WHITEFISH, LAKE",276.7,"610,100","361,629"
1959,"WHITEFISH, ROUND",36.7,"80,800","8,564"
1959,"WOLFFISH, ATLANTIC",514.8,"1,135,000","62,721"
1959,YELLOWTAIL JACK,104.9,"231,300","18,706"
1960,ABALONES,387.1,"853,300","496,345"
1960,ALEWIFE,"24,311.20","53,596,500","639,582"
1960,AMBERJACK,26,"57,300","2,287"
1960,ANCHOVIES,"2,306.90","5,085,900","75,667"
1960,BALLYHOO,30,"66,100","9,254"
1960,BARRACUDAS,561.5,"1,237,900","139,850"
1960,"BASS, ROCK",6.1,"13,500","1,989"
1960,"BASS, STRIPED","3,892.20","8,580,800","1,337,436"
1960,"BASS, WHITE",729.5,"1,608,300","273,178"
1960,BLOODWORMS,252,"555,500","487,400"
1960,BLUEFISH,"1,578.90","3,480,900","487,394"
1960,"BONITO, ATLANTIC",80.5,"177,500","22,499"
1960,"BONITO, PACIFIC",567.2,"1,250,400","36,653"
1960,BOWFIN,8.7,"19,200",860
1960,BUFFALOFISHES,354.8,"782,200","92,641"
1960,BURBOT,178.2,"392,900","13,412"
1960,BUTTERFISH,"4,985.50","10,991,000","899,593"
1960,CABEZON,1.4,"3,100",139
1960,"CARP, COMMON","4,171.10","9,195,500","322,876"
1960,CARPS AND MINNOWS,0.6,"1,300",566
1960,CATFISHES & BULLHEADS,"9,690.60","21,363,900","3,049,468"
1960,CHUBS,"7,644.80","16,853,800","2,550,815"
1960,"CLAM, ATLANTIC JACKKNIFE",37.9,"83,600","21,578"
1960,"CLAM, ATLANTIC SURF","11,371.40","25,069,300","1,713,477"
1960,"CLAM, BUTTER",44.1,"97,300","23,358"
1960,"CLAM, MANILA",62.6,"138,000","60,353"
1960,"CLAM, OCEAN QUAHOG",84.6,"186,500","18,646"
1960,"CLAM, PACIFIC LITTLENECK",129.4,"285,300","128,945"
1960,"CLAM, PACIFIC RAZOR",335.8,"740,222","275,039"
1960,"CLAM, PACIFIC, GAPER",1.6,"3,500",154
1960,"CLAM, QUAHOG","6,509.80","14,351,500","6,814,590"
1960,"CLAM, SOFTSHELL","3,891.20","8,578,500","2,973,781"
1960,CLAMS OR BIVALVES,7.3,"16,000","8,514"
1960,COBIA,39.7,"87,500","7,960"
1960,"COCKLE, NUTTALL",9.4,"20,675","10,540"
1960,"COD, ATLANTIC","18,317.10","40,381,800","2,698,022"
1960,"COD, PACIFIC","2,436.70","5,371,900","262,324"
1960,"CRAB, ATLANTIC ROCK",722.4,"1,592,600","87,445"
1960,"CRAB, BLUE","67,878.20","149,644,200","7,808,975"
1960,"CRAB, BLUE, SOFT AND PEELER","2,291.00","5,050,800","1,366,578"
1960,"CRAB, DUNGENESS","16,400.60","36,156,872","5,332,514"
1960,"CRAB, FLORIDA STONE CLAWS",188.9,"416,400","150,995"
1960,"CRAB, GREEN",48.9,"107,900","13,894"
1960,"CRAB, HORSESHOE",265.6,"585,500","4,342"
1960,"CRAB, KING","12,959.30","28,570,016","2,286,136"
1960,"CRAB, RED ROCK",54.6,"120,400","9,432"
1960,CRAPPIE,2.8,"6,200","1,292"
1960,CRAYFISHES OR CRAWFISHES,339.1,"747,500","165,603"
1960,"CROAKER, ATLANTIC","3,112.70","6,862,200","983,111"
1960,CUSK,874.3,"1,927,400","99,010"
1960,DOLLY VARDEN,2.8,"6,202",992
1960,DOLPHINFISH,6.3,"13,900","1,439"
1960,"DRUM, BLACK","1,024.10","2,257,800","161,551"
1960,"DRUM, FRESHWATER","2,561.80","5,647,800","196,138"
1960,"DRUM, RED","1,016.20","2,240,300","335,171"
1960,"EEL, AMERICAN",404.8,"892,500","103,124"
1960,"EEL, CONGER",18.9,"41,600","1,186"
1960,"FINFISHES, UNC BAIT AND ANIMAL FOOD","62,084.80","136,872,200","1,821,399"
1960,"FINFISHES, UNC FOR FOOD","4,057.80","8,945,800","539,979"
1960,FLATFISH,"4,284.40","9,445,375","1,438,749"
1960,"FLOUNDER, ARROWTOOTH",457.1,"1,007,700","22,312"
1960,"FLOUNDER, PACIFIC, SANDDAB",158,"348,300","22,800"
1960,"FLOUNDER, SUMMER","6,498.80","14,327,300","2,382,138"
1960,"FLOUNDER, WINTER","9,061.80","19,977,700","2,410,393"
1960,"FLOUNDER, WITCH","1,420.20","3,131,000","391,607"
1960,"FLOUNDER, YELLOWTAIL","14,155.40","31,206,900","3,062,913"
1960,"FLOUNDER,ATLANTIC,PLAICE","1,376.40","3,034,400","257,487"
1960,FLYINGFISHES,32.2,"70,900","16,122"
1960,FROGS,2.6,"5,700","1,880"
1960,GARS,151.7,"334,500","16,620"
1960,GOLDFISH,89.8,"198,000","2,970"
1960,GOOSEFISH,19,"41,800","1,293"
1960,"GROUPER, GOLIATH",52.4,"115,500","8,939"
1960,"GROUPER, WARSAW",64,"141,000","10,399"
1960,GROUPERS,"3,110.50","6,857,500","804,514"
1960,GRUNTS,80.6,"177,800","13,265"
1960,HADDOCK,"53,840.90","118,697,600","9,398,197"
1960,"HAKE, PACIFIC (WHITING)",450.1,"992,220","10,759"
1960,"HAKE, RED","4,081.50","8,998,000","118,267"
1960,"HAKE, SILVER","50,621.90","111,601,000","2,535,092"
1960,"HAKE, WHITE","2,624.30","5,785,500","262,982"
1960,HALFMOON,1.3,"2,900",712
1960,"HALIBUT, ATLANTIC",122.4,"269,900","70,439"
1960,"HALIBUT, CALIFORNIA",170.7,"376,300","90,157"
1960,"HALIBUT, PACIFIC","23,102.70","50,932,120","6,232,192"
1960,HARVESTFISH,135.7,"299,200","26,353"
1960,"HERRING, ATLANTIC","75,863.40","167,248,400","2,666,973"
1960,"HERRING, ATLANTIC THREAD",159.2,"351,000","3,243"
1960,"HERRING, LAKE OR CISCO","5,631.30","12,414,700","682,495"
1960,"HERRING, PACIFIC","38,020.20","83,819,265","994,227"
1960,HOGCHOKER,7.5,"16,600",333
1960,HOGFISH,9.7,"21,400","3,461"
1960,JACK MACKEREL,"33,995.00","74,945,400","1,582,173"
1960,"JACK, CREVALLE",484.7,"1,068,500","25,116"
1960,KING WHITING,"1,809.20","3,988,600","327,502"
1960,LADYFISH,228.1,"502,900","15,087"
1960,"LAMPREY, SEA",0.2,500,62
1960,"LAUNCE, AMERICAN SAND",128,"282,200","15,521"
1960,LINGCOD,"3,595.60","7,926,769","392,010"
1960,"LOBSTER, AMERICAN","14,137.80","31,168,200","14,250,055"
1960,"LOBSTER, CALIFORNIA SPINY",159.2,"351,000","235,511"
1960,"LOBSTER, CARIBBEAN SPINY","1,292.10","2,848,500","1,100,269"
1960,MACKEREL (SCOMBER),0.5,"1,000",54
1960,"MACKEREL, ATLANTIC","1,378.10","3,038,100","433,133"
1960,"MACKEREL, CHUB","16,777.10","36,986,900","766,180"
1960,"MACKEREL, KING AND CERO","1,707.70","3,764,700","428,598"
1960,"MACKEREL, SPANISH","3,581.00","7,894,600","760,588"
1960,MENHADEN,"915,478.20","2,018,263,200","20,298,870"
1960,MOJARRAS,177.6,"391,600","24,582"
1960,MOONEYES,1,"2,300",70
1960,"MULLET, STRIPED (LIZA)","18,224.80","40,178,500","2,353,551"
1960,"MULLET, WHITE",272.8,"601,500","43,891"
1960,"MUSSEL, BLUE",230.4,"507,900","47,139"
1960,OCTOPUS,15.8,"34,800","4,102"
1960,OPALEYE,0.5,"1,200",155
1960,"OYSTER, EASTERN","22,217.10","48,979,800","26,964,087"
1960,"OYSTER, OLYMPIA",20.4,"44,900","94,309"
1960,"OYSTER, PACIFIC","4,981.70","10,982,700","2,181,707"
1960,PADDLEFISH,6.1,"13,400","1,372"
1960,"PERCH, WHITE",835.7,"1,842,400","163,000"
1960,"PERCH, YELLOW","4,331.40","9,549,100","1,015,844"
1960,PERIWINKLES,14.5,"32,000","10,022"
1960,PERMIT,27.4,"60,500","5,454"
1960,PIGFISH,47,"103,600","6,388"
1960,"PIKE, BLUE",5.3,"11,600","4,506"
1960,PIKES,96,"211,700","32,594"
1960,PILOTFISH,0.1,200,10
1960,POLLOCK,"10,131.00","22,334,800","748,132"
1960,"POMPANO, FLORIDA",324.9,"716,200","456,326"
1960,"POMPANO, PACIFIC",7,"15,500","3,924"
1960,"POUT, OCEAN",26.5,"58,500",890
1960,"PUFFER, NOTHERN",917.8,"2,023,400","66,468"
1960,QUILLBACK,0,0,1
1960,RATFISH SPOTTED,570.3,"1,257,200","6,295"
