"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1998","Total","Atlantic mackerel - Scomber scombrus","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Atlantic mackerel - Scomber scombrus","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Atlantic mackerel - Scomber scombrus","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Megrim - Lepidorhombus whiffiagonis","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Megrim - Lepidorhombus whiffiagonis","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Megrim - Lepidorhombus whiffiagonis","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Monkfishes nei - Lophius spp","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Monkfishes nei - Lophius spp","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Monkfishes nei - Lophius spp","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Marine molluscs nei - Mollusca","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Marine molluscs nei - Mollusca","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Marine molluscs nei - Mollusca","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Norway lobster - Nephrops norvegicus","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Norway lobster - Nephrops norvegicus","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Norway lobster - Nephrops norvegicus","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Norway pout - Trisopterus esmarkii","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Norway pout - Trisopterus esmarkii","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Norway pout - Trisopterus esmarkii","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Orange roughy - Hoplostethus atlanticus","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Orange roughy - Hoplostethus atlanticus","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Orange roughy - Hoplostethus atlanticus","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Pandalid shrimps nei - Pandalidae","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Pandalid shrimps nei - Pandalidae","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Pandalid shrimps nei - Pandalidae","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","American plaice(=Long rough dab) - Hippoglossoides platessoides","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","American plaice(=Long rough dab) - Hippoglossoides platessoides","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","American plaice(=Long rough dab) - Hippoglossoides platessoides","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","European plaice - Pleuronectes platessa","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","European plaice - Pleuronectes platessa","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","European plaice - Pleuronectes platessa","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Saithe(=Pollock) - Pollachius virens","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Saithe(=Pollock) - Pollachius virens","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Saithe(=Pollock) - Pollachius virens","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
