"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1992","Total","Atlantic cod - Gadus morhua","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","22,861,368",""
"1992","Total","Atlantic cod - Gadus morhua","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","11,780",""
"1992","Total","Atlantic cod - Gadus morhua","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","1,941",""
"1992","Total","European conger - Conger conger","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","European conger - Conger conger","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","European conger - Conger conger","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Edible crab - Cancer pagurus","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","14,565",""
"1992","Total","Edible crab - Cancer pagurus","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","8",""
"1992","Total","Edible crab - Cancer pagurus","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","1,892",""
"1992","Total","Marine crustaceans nei - Crustacea","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","16,348,110",""
"1992","Total","Marine crustaceans nei - Crustacea","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","7,707",""
"1992","Total","Marine crustaceans nei - Crustacea","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","2,121",""
"1992","Total","Common shrimp - Crangon crangon","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Common shrimp - Crangon crangon","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Common shrimp - Crangon crangon","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
