Country,Year,CNumber.x,Landings,LandedValue,ObservedPrice,TaxonKey,ISSCAAP,OrdCode,FamCode,GenCode,SpeCode,TargetCode,Used,OldVersionData,nom,CNumber.y,FishingEntityID,FishingEntityName
Australia,2001,36,378,1250000,3306.878307,690194,45,90013,90045,90089,90194,26,TRUE,NA,17540,36,7,Australia
Australia,2005,36,37,32000,864.8648649,608173,39,60,339,1359,8173,14,TRUE,NA,17904,36,7,Australia
Australia,2008,36,1103.775513,4604680.176,4171.75424,504605,33,59,573,4605,NA,0,TRUE,NA,18141,36,7,Australia
Australia,2006,36,426,2019000,4739.43662,500366,33,60,289,366,NA,17,TRUE,NA,17944,36,7,Australia
Australia,2006,36,391.9894104,887030.0293,2262.892838,614538,39,62,517,6426,14538,17,TRUE,NA,18014,36,7,Australia
Australia,2002,36,1441,2957000,2052.047189,490058,56,90020,90058,NA,NA,29,TRUE,NA,17557,36,7,Australia
Australia,2002,36,578,14311000,24759.51557,590083,43,90013,90039,90083,NA,27,TRUE,NA,17576,36,7,Australia
Australia,2008,36,35453,1076541.748,30.36532164,500900,33,60,289,900,NA,18,TRUE,NA,18137,36,7,Australia
Australia,2006,36,413.1656494,1796650.024,4348.498058,500563,33,60,361,563,NA,5,TRUE,NA,17946,36,7,Australia
Australia,1992,36,NA,NA,5877.129883,490097,42,90013,90097,NA,NA,27,TRUE,TRUE,40986,36,7,Australia
Australia,2002,36,1327,18932000,14266.76714,100058,58,NA,NA,NA,NA,29,TRUE,NA,17545,36,7,Australia
Australia,2002,36,6913,87314000,12630.40648,100345,45,NA,NA,NA,NA,26,TRUE,NA,17546,36,7,Australia
Australia,2000,36,3414,8317000,2436.145284,604705,33,59,273,387,4705,5,TRUE,NA,17414,36,7,Australia
Australia,1992,36,NA,NA,11589.95996,100045,45,NA,NA,NA,NA,26,TRUE,TRUE,40980,36,7,Australia
Australia,2000,36,160,1550000,9687.5,604709,33,60,307,891,4709,5,TRUE,NA,17415,36,7,Australia
Australia,2006,36,1518.680664,11699529.79,7703.745802,690120,45,90013,90043,90091,90120,26,TRUE,NA,18018,36,7,Australia
Australia,2006,36,167,2257000,13514.97006,614956,39,60,298,1795,14956,18,TRUE,NA,18015,36,7,Australia
Australia,2005,36,2630.667236,3419830.04,1299.985796,612922,34,60,421,2004,12922,14,TRUE,NA,17912,36,7,Australia
Australia,2000,36,143,1145000,8006.993007,601370,34,55,249,129,1370,15,TRUE,NA,17410,36,7,Australia
Australia,2008,36,3866.064209,2838940.399,734.3231373,600126,36,60,416,487,126,2,TRUE,NA,18156,36,7,Australia
Australia,2002,36,474,4900000,10337.55274,590091,45,90013,90043,90091,NA,26,TRUE,NA,17577,36,7,Australia
Australia,2004,36,8007.760254,115288521.4,14397.09953,590096,45,90013,90043,90096,NA,26,TRUE,NA,17770,36,7,Australia
Australia,1988,36,NA,NA,15857.26953,490039,43,90013,90039,NA,NA,27,TRUE,TRUE,39647,36,7,Australia
Australia,2004,36,2763.175293,15055060.06,5448.46362,600172,33,60,323,357,172,17,TRUE,NA,17781,36,7,Australia
Australia,2001,36,2954,32543000,11016.58768,690120,45,90013,90043,90091,90120,26,TRUE,NA,17538,36,7,Australia
Australia,1994,36,NA,NA,27796.66016,590046,52,90011,90020,90046,NA,29,TRUE,TRUE,41242,36,7,Australia
Australia,2008,36,41.91600037,166639.9994,3975.570139,600054,34,55,252,542,54,5,TRUE,NA,18154,36,7,Australia
Australia,2002,36,9236,32029000,3467.843222,490055,55,90008,90055,NA,NA,29,TRUE,NA,17556,36,7,Australia
Australia,1992,36,NA,NA,4807.930176,100053,53,NA,NA,NA,NA,29,TRUE,TRUE,40981,36,7,Australia
Australia,2008,36,7.012903214,42319.99969,6034.590582,501905,36,60,416,1905,NA,3,TRUE,NA,18140,36,7,Australia
Australia,2006,36,19.62903976,158429.9927,8071.204432,614417,34,60,356,1524,14417,6,TRUE,NA,18013,36,7,Australia
Australia,2004,36,461,464000,1006.507592,600392,39,60,321,1752,392,2,TRUE,NA,17789,36,7,Australia
Australia,2006,36,65.23600006,59349.99847,909.7737203,614409,39,60,347,1709,14409,5,TRUE,NA,18010,36,7,Australia
Australia,2008,36,2022.569946,450991.1499,222.97926,500563,33,60,361,563,NA,5,TRUE,NA,18134,36,7,Australia
Australia,2002,36,9419,139322000,14791.59146,590096,45,90013,90043,90096,NA,26,TRUE,NA,17578,36,7,Australia
Australia,2006,36,153,1099000,7183.006536,649820,33,59,273,387,49820,6,TRUE,NA,18016,36,7,Australia
Australia,1988,36,NA,NA,3910.72998,490055,55,90008,90055,NA,NA,29,TRUE,TRUE,39648,36,7,Australia
Australia,2007,36,46.71816635,247739.994,5302.862106,300044,32,44,NA,NA,NA,14,TRUE,NA,18025,36,7,Australia
Australia,2003,36,335,850000,2537.313433,490011,57,90006,90011,NA,NA,25,TRUE,NA,17651,36,7,Australia
Australia,2003,36,75,618000,8240,400362,33,60,362,NA,NA,16,TRUE,NA,17650,36,7,Australia
Australia,2000,36,7576,9773000,1289.99472,601825,32,44,184,3637,1825,6,TRUE,NA,17411,36,7,Australia
Australia,2005,36,39,58000,1487.179487,612938,33,60,359,5951,12938,5,TRUE,NA,17913,36,7,Australia
Australia,2005,36,789.7044678,1974250,2499.985856,614131,39,53,240,3013,14131,5,TRUE,NA,17915,36,7,Australia
Australia,2005,36,55.6881218,551919.9829,9910.910353,611997,39,60,355,541,11997,6,TRUE,NA,17910,36,7,Australia
Australia,2000,36,416,1249000,3002.403846,601002,37,60,314,9230,1002,15,TRUE,NA,17409,36,7,Australia
Australia,2004,36,85,606000,7129.411765,600382,37,60,314,928,382,15,TRUE,NA,17788,36,7,Australia
Australia,2008,36,29.56259918,29549.99924,999.5737878,600107,36,60,416,6745,107,3,TRUE,NA,18155,36,7,Australia
Australia,2008,36,354.4145508,2353399.893,6640.246253,500816,38,8,11,816,NA,20,TRUE,NA,18135,36,7,Australia
Australia,2006,36,1118,3187000,2850.626118,490058,56,90020,90058,NA,NA,29,TRUE,NA,17941,36,7,Australia
Australia,2004,36,114,677000,5938.596491,649820,33,59,273,387,49820,6,TRUE,NA,17825,36,7,Australia
Australia,2004,36,649.6469727,1105270.044,1701.339482,600142,36,60,416,1905,142,3,TRUE,NA,17779,36,7,Australia
Australia,2004,36,597.2880249,3555830.078,5953.292097,600208,33,60,323,2124,208,6,TRUE,NA,17782,36,7,Australia
Australia,2003,36,439,1975000,4498.861048,500563,33,60,361,563,NA,5,TRUE,NA,17658,36,7,Australia
Australia,2002,36,4901,21414000,4369.312385,200004,38,NA,NA,NA,NA,21,TRUE,NA,17547,36,7,Australia
Australia,2003,36,390,1829000,4689.74359,400330,33,60,330,NA,NA,5,TRUE,NA,17649,36,7,Australia
Australia,2000,36,798,3991000,5001.253133,601858,33,60,328,1144,1858,18,TRUE,NA,17412,36,7,Australia
Australia,2006,36,1937.120728,10533989.75,5437.962435,400419,36,60,419,NA,NA,3,TRUE,NA,17937,36,7,Australia
Australia,2004,36,43,38000,883.7209302,600368,37,60,314,661,368,2,TRUE,NA,17787,36,7,Australia
Australia,2006,36,1023.907471,4607569.824,4499.986527,614131,39,53,240,3013,14131,5,TRUE,NA,18009,36,7,Australia
Australia,2006,36,1039.689453,5551930.176,5339.988936,400528,39,59,528,NA,NA,4,TRUE,NA,17938,36,7,Australia
Australia,2004,36,267.9899902,576150.0268,2149.893831,612918,34,60,421,2004,12918,14,TRUE,NA,17814,36,7,Australia
Australia,2008,36,1451.883911,4668810.043,3215.691012,500891,33,60,307,891,NA,4,TRUE,NA,18136,36,7,Australia
Australia,2002,36,1598,8386000,5247.809762,600033,32,44,505,1096,33,6,TRUE,NA,17580,36,7,Australia
Australia,2002,36,1563,10536000,6740.882917,600126,36,60,416,487,126,2,TRUE,NA,17583,36,7,Australia
Australia,1992,36,NA,NA,2966.169922,390002,57,90002,NA,NA,NA,25,TRUE,TRUE,40982,36,7,Australia
Australia,2005,36,2356.078125,12486210.14,5299.573901,605933,38,8,488,348,5933,20,TRUE,NA,17900,36,7,Australia
Australia,2003,36,1431,4646000,3246.680643,400328,33,60,328,NA,NA,17,TRUE,NA,17648,36,7,Australia
Australia,2004,36,3351.397949,14846599.85,4429.972231,600334,34,53,236,1218,334,8,TRUE,NA,17783,36,7,Australia
Australia,2005,36,397.7674561,724280.0195,1820.86294,612918,34,60,421,2004,12918,14,TRUE,NA,17911,36,7,Australia
Australia,2004,36,112.1143265,784799.9878,6999.997345,600129,36,60,416,487,129,3,TRUE,NA,17777,36,7,Australia
Australia,2006,36,423.9340515,2762769.989,6516.980599,613135,39,51,475,2582,13135,1,TRUE,NA,18008,36,7,Australia
Australia,2003,36,2088,4760000,2279.693487,500891,33,60,307,891,NA,4,TRUE,NA,17660,36,7,Australia
Australia,2003,36,1606,48169000,29993.15068,500900,33,60,289,900,NA,18,TRUE,NA,17661,36,7,Australia
Australia,2003,36,35986,25356000,704.6073473,507851,35,28,43,7851,NA,2,TRUE,NA,17666,36,7,Australia
Australia,2004,36,2807.037109,3671570.059,1307.987717,612922,34,60,421,2004,12922,14,TRUE,NA,17815,36,7,Australia
Australia,2004,36,872.2844238,15946389.65,18281.18125,590083,43,90013,90039,90083,NA,27,TRUE,NA,17768,36,7,Australia
Australia,2006,36,3089.542969,28162819.09,9115.529181,690042,45,90013,90043,90096,90042,26,TRUE,NA,18017,36,7,Australia
Australia,1992,36,NA,NA,27316.17969,590046,52,90011,90020,90046,NA,29,TRUE,TRUE,40987,36,7,Australia
Australia,2006,36,996.6890259,32571419.92,32679.6213,500900,33,60,289,900,NA,18,TRUE,NA,17949,36,7,Australia
Australia,2006,36,218.3374939,563299.9878,2579.950781,501135,33,59,573,1135,NA,5,TRUE,NA,17950,36,7,Australia
Australia,2000,36,2830,8372000,2958.303887,600528,31,61,441,5799,528,23,TRUE,NA,17407,36,7,Australia
Australia,2000,36,3833,6297000,1642.838508,600785,33,60,359,152,785,15,TRUE,NA,17408,36,7,Australia
Australia,2006,36,39,58000,1487.179487,612938,33,60,359,5951,12938,5,TRUE,NA,18007,36,7,Australia
Australia,2002,36,460,3218000,6995.652174,600135,36,60,416,487,135,3,TRUE,NA,17585,36,7,Australia
Australia,2006,36,891.9452515,3290220.001,3688.813854,400328,33,60,328,NA,NA,17,TRUE,NA,17934,36,7,Australia
Australia,2006,36,377.220459,2677760.01,7098.6606,400330,33,60,330,NA,NA,5,TRUE,NA,17935,36,7,Australia
Australia,2008,36,70,253000,3614.285714,500504,33,60,287,504,NA,5,TRUE,NA,18133,36,7,Australia
Australia,2005,36,101.6766968,67099.99847,659.9348777,614409,39,60,347,1709,14409,5,TRUE,NA,17916,36,7,Australia
Australia,2006,36,104,395000,3798.076923,490011,57,90006,90011,NA,NA,25,TRUE,NA,17939,36,7,Australia
Australia,2004,36,540,2853000,5283.333333,590091,45,90013,90043,90091,NA,26,TRUE,NA,17769,36,7,Australia
Australia,1988,36,NA,NA,15663.79004,590046,52,90011,90020,90046,NA,29,TRUE,TRUE,39649,36,7,Australia
Australia,2003,36,1141,8263000,7241.893076,500357,33,60,323,357,NA,17,TRUE,NA,17655,36,7,Australia
Australia,2001,36,514,857000,1667.315175,614538,39,62,517,6426,14538,17,TRUE,NA,17534,36,7,Australia
Australia,2004,36,718.5214233,5029649.902,6999.999915,600135,36,60,416,487,135,3,TRUE,NA,17778,36,7,Australia
Australia,2003,36,349,1497000,4289.398281,500816,38,8,11,816,NA,20,TRUE,NA,17659,36,7,Australia
Australia,2004,36,1.363999963,2309.999943,1693.548391,600107,36,60,416,6745,107,3,TRUE,NA,17775,36,7,Australia
Australia,2008,36,133.8114014,762719.9707,5699.962505,601370,34,55,249,129,1370,15,TRUE,NA,18175,36,7,Australia
Australia,2003,36,81,206000,2543.209877,500504,33,60,287,504,NA,5,TRUE,NA,17657,36,7,Australia
Australia,2007,36,775.1923218,21020300.78,27116.23966,100043,43,NA,NA,NA,NA,27,TRUE,NA,18022,36,7,Australia
Australia,2007,36,5646.390137,69159849.91,12248.50714,100345,45,NA,NA,NA,NA,26,TRUE,NA,18023,36,7,Australia
Australia,2006,36,290.8687439,686409.9805,2359.861604,612918,34,60,421,2004,12918,14,TRUE,NA,18005,36,7,Australia
Australia,2002,36,1273,5066000,3979.575805,500142,36,60,416,142,NA,2,TRUE,NA,17558,36,7,Australia
Australia,2006,36,10470.42578,29321520.02,2800.413339,490055,55,90008,90055,NA,NA,29,TRUE,NA,17940,36,7,Australia
Australia,2003,36,908,4027000,4435.022026,500142,36,60,416,142,NA,2,TRUE,NA,17654,36,7,Australia
Australia,2008,36,255.3254089,993909.9884,3892.718679,608490,37,60,414,5622,8490,15,TRUE,NA,18188,36,7,Australia
Australia,2003,36,414,1847000,4461.352657,500366,33,60,289,366,NA,17,TRUE,NA,17656,36,7,Australia
Australia,2001,36,40,281000,7025,614417,34,60,356,1524,14417,6,TRUE,NA,17533,36,7,Australia
Australia,2006,36,112.9394989,1234000,10926.20396,400362,33,60,362,NA,NA,16,TRUE,NA,17936,36,7,Australia
Australia,2002,36,15853,438193000,27641.01432,590078,43,90013,90039,90078,NA,27,TRUE,NA,17575,36,7,Australia
Australia,2004,36,3326.754395,35550540.04,10686.25327,690042,45,90013,90043,90096,90042,26,TRUE,NA,17826,36,7,Australia
Australia,2001,36,34,28000,823.5294118,614409,39,60,347,1709,14409,5,TRUE,NA,17530,36,7,Australia
Australia,2008,36,2754.851074,11221731.28,4073.443892,500357,33,60,323,357,NA,17,TRUE,NA,18131,36,7,Australia
Australia,2000,36,683,4825000,7064.421669,600496,34,60,421,2617,496,12,TRUE,NA,17405,36,7,Australia
Australia,2004,36,600.9527588,1685270.02,2804.330283,600340,33,60,361,2912,340,6,TRUE,NA,17784,36,7,Australia
Australia,2004,36,392.9490662,2461579.987,6264.374187,590013,57,90007,90012,90013,NA,25,TRUE,NA,17765,36,7,Australia
Australia,2004,36,5594.053711,219851632.8,39300.95136,590046,52,90011,90020,90046,NA,29,TRUE,NA,17766,36,7,Australia
Australia,2002,36,80,175000,2187.5,600054,34,55,252,542,54,5,TRUE,NA,17581,36,7,Australia
Australia,2004,36,1464.958618,4248219.971,2899.890767,600029,32,44,183,9296,29,14,TRUE,NA,17771,36,7,Australia
Australia,2008,36,619.7461548,1590889.986,2567.002592,610106,39,60,355,1523,10106,5,TRUE,NA,18189,36,7,Australia
Australia,2002,36,273,1908000,6989.010989,600129,36,60,416,487,129,3,TRUE,NA,17584,36,7,Australia
Australia,2004,36,1898.517822,18736719.97,9869.130409,690120,45,90013,90043,90091,90120,26,TRUE,NA,17827,36,7,Australia
Australia,2004,36,883.5499878,1230010.01,1392.122717,614538,39,62,517,6426,14538,17,TRUE,NA,17823,36,7,Australia
Australia,2002,36,459,1466000,3193.899782,501464,38,10,14,1464,NA,20,TRUE,NA,17567,36,7,Australia
Australia,2008,36,347,760000,2190.201729,608173,39,60,339,1359,8173,14,TRUE,NA,18186,36,7,Australia
Australia,2008,36,87,1127000,12954.02299,610312,33,60,288,1227,10312,5,TRUE,NA,18190,36,7,Australia
Australia,2007,36,5895.687988,54413010.74,9229.289415,100042,42,NA,NA,NA,NA,27,TRUE,NA,18021,36,7,Australia
Australia,2008,36,3967.982178,14799130.12,3729.636237,601825,32,44,184,3637,1825,6,TRUE,NA,18176,36,7,Australia
Australia,2004,36,361.9679871,1169770.02,3231.694685,600419,33,60,331,1395,419,6,TRUE,NA,17790,36,7,Australia
Australia,2005,36,530.4511108,3027559.998,5707.519386,613135,39,51,475,2582,13135,1,TRUE,NA,17914,36,7,Australia
Australia,2004,36,92.07299805,60750,659.802562,614409,39,60,347,1709,14409,5,TRUE,NA,17819,36,7,Australia
Australia,2004,36,553.7875977,3000670.013,5418.449285,613135,39,51,475,2582,13135,1,TRUE,NA,17817,36,7,Australia
Australia,2004,36,1764.02002,6849300.049,3882.779091,600033,32,44,505,1096,33,6,TRUE,NA,17772,36,7,Australia
Australia,2004,36,87,929000,10678.16092,600035,22,26,49,9279,NA,6,TRUE,NA,17773,36,7,Australia
Australia,2003,36,246,579000,2353.658537,400015,38,11,15,NA,NA,20,TRUE,NA,17647,36,7,Australia
Australia,2002,36,777,1158000,1490.34749,501135,33,59,573,1135,NA,5,TRUE,NA,17566,36,7,Australia
Australia,2000,36,373,567000,1520.107239,600501,33,59,573,1135,501,15,TRUE,NA,17406,36,7,Australia
Australia,2004,36,326,459000,1407.97546,608173,39,60,339,1359,8173,14,TRUE,NA,17807,36,7,Australia
Australia,2004,36,488,5373000,11010.2459,608489,33,60,307,2844,8489,5,TRUE,NA,17808,36,7,Australia
Australia,2002,36,44,269000,6113.636364,501905,36,60,416,1905,NA,3,TRUE,NA,17568,36,7,Australia
Australia,2002,36,568,1137000,2001.760563,600142,36,60,416,1905,142,3,TRUE,NA,17586,36,7,Australia
Australia,2007,36,353,3619000,10252.12465,509404,33,60,330,9404,NA,5,TRUE,NA,18049,36,7,Australia
Australia,2001,36,19380,53254000,2747.884417,100039,39,NA,NA,NA,NA,4,TRUE,NA,17444,36,7,Australia
Australia,2004,36,16827.12305,396488558.6,23562.46861,590078,43,90013,90039,90078,NA,27,TRUE,NA,17767,36,7,Australia
Australia,2005,36,23.14966011,115750,5000.073411,614416,34,60,356,3008,14416,5,TRUE,NA,17918,36,7,Australia
Australia,2006,36,849.2608032,4282229.98,5042.302628,500142,36,60,416,142,NA,2,TRUE,NA,17942,36,7,Australia
Australia,2004,36,17.50695992,70930.00031,4051.531541,614416,34,60,356,3008,14416,5,TRUE,NA,17821,36,7,Australia
Australia,2004,36,159.401001,358089.9963,2246.472695,600054,34,55,252,542,54,5,TRUE,NA,17774,36,7,Australia
Australia,2001,36,142,781000,5500,649820,33,59,273,387,49820,6,TRUE,NA,17536,36,7,Australia
Australia,2008,36,111,904000,8144.144144,607972,33,60,307,891,7972,5,TRUE,NA,18185,36,7,Australia
Australia,2006,36,278.0130005,461480.011,1659.922414,400015,38,11,15,NA,NA,20,TRUE,NA,17933,36,7,Australia
Australia,2007,36,8.623924255,36419.99817,4223.13521,504605,33,59,573,4605,NA,0,TRUE,NA,18047,36,7,Australia
Australia,2007,36,33121,19401000,585.7612995,507851,35,28,43,7851,NA,2,TRUE,NA,18048,36,7,Australia
Australia,2004,36,49.07444,471230.011,9602.351265,611997,39,60,355,541,11997,6,TRUE,NA,17813,36,7,Australia
Australia,2007,36,4089.458008,11015139.86,2693.545169,200004,38,NA,NA,NA,NA,21,TRUE,NA,18024,36,7,Australia
Australia,2003,36,333,3102000,9315.315315,509404,33,60,330,9404,NA,5,TRUE,NA,17667,36,7,Australia
Australia,2008,36,2190.409912,253366.3788,115.6707598,601858,33,60,328,1144,1858,18,TRUE,NA,18177,36,7,Australia
Australia,2004,36,47,69000,1468.085106,612938,33,60,359,5951,12938,5,TRUE,NA,17816,36,7,Australia
Australia,2008,36,445.4394531,1603550.049,3599.928201,603255,34,55,249,2995,3255,11,TRUE,NA,18178,36,7,Australia
Australia,2004,36,1005.505981,1819939.941,1809.974257,614131,39,53,240,3013,14131,5,TRUE,NA,17818,36,7,Australia
Australia,2005,36,693,3428000,4946.608947,606426,33,60,330,903,6426,6,TRUE,NA,17901,36,7,Australia
Australia,2008,36,169,751000,4443.786982,607317,33,59,577,1595,7317,4,TRUE,NA,18184,36,7,Australia
Australia,2004,36,193,644000,3336.787565,607317,33,59,577,1595,7317,4,TRUE,NA,17805,36,7,Australia
Australia,2008,36,2608.392578,19414610.47,7443.132078,605933,38,8,488,348,5933,20,TRUE,NA,18182,36,7,Australia
Australia,1989,36,NA,NA,9711.870117,100045,45,NA,NA,NA,NA,26,TRUE,TRUE,40051,36,7,Australia
Australia,2006,36,47.68450165,1568189.941,32886.78474,690150,42,90013,90031,90062,90150,27,TRUE,NA,18019,36,7,Australia
Australia,2004,36,58.7215004,1628319.946,27729.53577,690150,42,90013,90031,90062,90150,27,TRUE,NA,17828,36,7,Australia
Australia,2006,36,2471.269775,4497680.138,1819.987516,612922,34,60,421,2004,12922,14,TRUE,NA,18006,36,7,Australia
Australia,2008,36,507,4017000,7923.076923,490058,56,90020,90058,NA,NA,29,TRUE,NA,18129,36,7,Australia
Australia,2003,36,102,77000,754.9019608,509521,38,3,24,9521,NA,22,TRUE,NA,17668,36,7,Australia
Australia,2005,36,70.37653351,185720.0012,2638.947842,614415,39,60,355,1523,14415,6,TRUE,NA,17917,36,7,Australia
Australia,2008,36,1520.198486,4560580.078,2999.989883,600142,36,60,416,1905,142,3,TRUE,NA,18158,36,7,Australia
Australia,2002,36,1126,7518000,6676.731794,500357,33,60,323,357,NA,17,TRUE,NA,17559,36,7,Australia
Australia,2004,36,25.63361931,237589.9963,9268.687087,614417,34,60,356,1524,14417,6,TRUE,NA,17822,36,7,Australia
Australia,2002,36,2160,5199000,2406.944444,500891,33,60,307,891,NA,4,TRUE,NA,17564,36,7,Australia
Australia,2001,36,257,2277000,8859.922179,614956,39,60,298,1795,14956,18,TRUE,NA,17535,36,7,Australia
Australia,2002,36,329,1687000,5127.659574,500816,38,8,11,816,NA,20,TRUE,NA,17563,36,7,Australia
Australia,2002,36,2127,31912000,15003.29102,500900,33,60,289,900,NA,18,TRUE,NA,17565,36,7,Australia
Australia,2005,36,167.0583038,265619.9951,1589.98379,690194,45,90013,90045,90089,90194,26,TRUE,NA,17926,36,7,Australia
Australia,2006,36,5928.151367,52839099.12,8913.250666,100042,42,NA,NA,NA,NA,27,TRUE,NA,17927,36,7,Australia
Australia,2008,36,47,242000,5148.93617,611994,39,60,355,1523,11994,5,TRUE,NA,18191,36,7,Australia
Australia,2008,36,36.60800171,662030.0293,18084.29847,611997,39,60,355,541,11997,6,TRUE,NA,18192,36,7,Australia
Australia,2008,36,308,1397000,4535.714286,500366,33,60,289,366,NA,17,TRUE,NA,18132,36,7,Australia
Australia,2006,36,51.58839035,679880.0049,13178.93426,611997,39,60,355,541,11997,6,TRUE,NA,18004,36,7,Australia
Australia,2003,36,1613,11787000,7307.50155,600346,33,60,287,1113,346,6,TRUE,NA,17686,36,7,Australia
Australia,1995,36,NA,NA,6095.129883,490097,42,90013,90097,NA,NA,27,TRUE,TRUE,41453,36,7,Australia
Australia,2004,36,73.93900299,349700.0122,4729.574353,614415,39,60,355,1523,14415,6,TRUE,NA,17820,36,7,Australia
Australia,2001,36,5419,71910000,13269.97601,690042,45,90013,90043,90096,90042,26,TRUE,NA,17537,36,7,Australia
Australia,2008,36,400,1978000,4945,606426,33,60,330,903,6426,6,TRUE,NA,18183,36,7,Australia
Australia,2001,36,24,84000,3500,614416,34,60,356,3008,14416,5,TRUE,NA,17532,36,7,Australia
Australia,2005,36,2562.644043,5970939.941,2329.991931,604705,33,59,273,387,4705,5,TRUE,NA,17897,36,7,Australia
Australia,2008,36,670.7668457,3380879.883,5040.3205,500142,36,60,416,142,NA,2,TRUE,NA,18130,36,7,Australia
Australia,2001,36,229,309000,1349.344978,614131,39,53,240,3013,14131,5,TRUE,NA,17529,36,7,Australia
Australia,2006,36,41,176000,4292.682927,611994,39,60,355,1523,11994,5,TRUE,NA,18003,36,7,Australia
Australia,2008,36,14715.80273,17122619.93,1163.553239,490055,55,90008,90055,NA,NA,29,TRUE,NA,18128,36,7,Australia
Australia,2003,36,519,1095000,2109.82659,501464,38,10,14,1464,NA,20,TRUE,NA,17663,36,7,Australia
Australia,2003,36,23,123000,5347.826087,501905,36,60,416,1905,NA,3,TRUE,NA,17664,36,7,Australia
Australia,2008,36,5304.060059,922334.2285,173.8921163,600135,36,60,416,487,135,3,TRUE,NA,18157,36,7,Australia
Australia,2004,36,499.302002,3728449.982,7467.324319,600496,34,60,421,2617,496,12,TRUE,NA,17791,36,7,Australia
Australia,2008,36,2805.043213,11781160.16,4199.992394,604705,33,59,273,387,4705,5,TRUE,NA,18179,36,7,Australia
Australia,2008,36,131,1811000,13824.42748,604709,33,60,307,891,4709,5,TRUE,NA,18180,36,7,Australia
Australia,2008,36,7513.680176,11146736.27,1483.525517,600172,33,60,323,357,172,17,TRUE,NA,18161,36,7,Australia
Australia,2001,36,436,5113000,11727.06422,100043,43,NA,NA,NA,NA,27,TRUE,NA,17446,36,7,Australia
Australia,2008,36,3236.776367,4272159.973,1319.881107,605048,39,60,321,1752,5048,2,TRUE,NA,18181,36,7,Australia
Australia,2001,36,1197,16836000,14065.16291,100058,58,NA,NA,NA,NA,29,TRUE,NA,17448,36,7,Australia
Australia,2004,36,227,3070000,13524.22907,614956,39,60,298,1795,14956,18,TRUE,NA,17824,36,7,Australia
Australia,2004,36,1962.667725,11293539.79,5754.178176,600126,36,60,416,487,126,2,TRUE,NA,17776,36,7,Australia
Australia,2006,36,174.9812012,372700.0122,2129.943158,690194,45,90013,90045,90089,90194,26,TRUE,NA,18020,36,7,Australia
Australia,2006,36,765.2322998,1985870.016,2595.120484,610106,39,60,355,1523,10106,5,TRUE,NA,18001,36,7,Australia
Australia,2006,36,152,1411000,9282.894737,610312,33,60,288,1227,10312,5,TRUE,NA,18002,36,7,Australia
Australia,2008,36,68.86313629,728080.0171,10572.8559,400362,33,60,362,NA,NA,16,TRUE,NA,18124,36,7,Australia
Australia,2004,36,1337.099854,9634170.044,7205.273425,500357,33,60,323,357,NA,17,TRUE,NA,17751,36,7,Australia
Australia,2008,36,1657.432495,14320209.96,8639.995899,600143,36,60,416,1905,143,3,TRUE,NA,18159,36,7,Australia
Australia,2008,36,5061.792969,45341351.56,8957.567375,600145,36,60,416,1905,145,3,TRUE,NA,18160,36,7,Australia
Australia,2005,36,3288.887939,3451049.988,1049.306043,605048,39,60,321,1752,5048,2,TRUE,NA,17899,36,7,Australia
Australia,2000,36,66,59000,893.9393939,612938,33,60,359,5951,12938,5,TRUE,NA,17430,36,7,Australia
Australia,2002,36,291,1358000,4666.666667,500366,33,60,289,366,NA,17,TRUE,NA,17560,36,7,Australia
Australia,2005,36,1951.848877,20172180.42,10334.90895,690120,45,90013,90043,90091,90120,26,TRUE,NA,17924,36,7,Australia
Australia,2005,36,63.31504059,1965790.039,31047.7577,690150,42,90013,90031,90062,90150,27,TRUE,NA,17925,36,7,Australia
Australia,2004,36,138,764000,5536.231884,607972,33,60,307,891,7972,5,TRUE,NA,17806,36,7,Australia
Australia,2004,36,477.5540161,1574580.017,3297.176788,608490,37,60,414,5622,8490,15,TRUE,NA,17809,36,7,Australia
Australia,1989,36,NA,NA,4052.179932,490055,55,90008,90055,NA,NA,29,TRUE,TRUE,40055,36,7,Australia
Australia,2003,36,638,918000,1438.871473,501135,33,59,573,1135,NA,5,TRUE,NA,17662,36,7,Australia
Australia,2007,36,667.6085205,4655089.996,6972.783979,390002,57,90002,NA,NA,NA,25,TRUE,NA,18026,36,7,Australia
Australia,2003,36,818,3797000,4641.809291,504605,33,59,573,4605,NA,0,TRUE,NA,17665,36,7,Australia
Australia,1995,36,NA,NA,4459.549805,490055,55,90008,90055,NA,NA,29,TRUE,TRUE,41452,36,7,Australia
Australia,2003,36,127,382000,3007.874016,600364,34,60,311,499,364,3,TRUE,NA,17687,36,7,Australia
Australia,2001,36,7105,50528000,7111.611541,100042,42,NA,NA,NA,NA,27,TRUE,NA,17445,36,7,Australia
Australia,2001,36,23,67000,2913.043478,614415,39,60,355,1523,14415,6,TRUE,NA,17531,36,7,Australia
Australia,2003,36,2021,9722000,4810.489857,390002,57,90002,NA,NA,NA,25,TRUE,NA,17646,36,7,Australia
Australia,2003,36,712,2049000,2877.808989,600340,33,60,361,2912,340,6,TRUE,NA,17685,36,7,Australia
Australia,2007,36,224.1596985,526770.0195,2349.976481,501135,33,59,573,1135,NA,5,TRUE,NA,18044,36,7,Australia
Australia,2007,36,384.1722107,895089.9963,2329.918644,501464,38,10,14,1464,NA,20,TRUE,NA,18045,36,7,Australia
