"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1999","Total","Bigeyes nei - Priacanthus spp","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Marlins, Sailfishes, etc nei - Istiophoridae","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Marlins, Sailfishes, etc nei - Istiophoridae","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Marlins, Sailfishes, etc nei - Istiophoridae","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Striped bonito - Sarda orientalis","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Striped bonito - Sarda orientalis","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Striped bonito - Sarda orientalis","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Bigeye scad - Selar crumenophthalmus","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Bigeye scad - Selar crumenophthalmus","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Bigeye scad - Selar crumenophthalmus","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Combtooth blennies - Blenniidae","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Combtooth blennies - Blenniidae","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Combtooth blennies - Blenniidae","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Blackfin tuna - Thunnus atlanticus","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Blackfin tuna - Thunnus atlanticus","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Blackfin tuna - Thunnus atlanticus","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Blue ling - Molva dypterygia","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Blue ling - Molva dypterygia","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Blue ling - Molva dypterygia","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Brill - Scophthalmus rhombus","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Brill - Scophthalmus rhombus","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Brill - Scophthalmus rhombus","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Black marlin - Makaira indica","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Black marlin - Makaira indica","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Black marlin - Makaira indica","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Bluefish - Pomatomus saltatrix","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Bluefish - Pomatomus saltatrix","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Bluefish - Pomatomus saltatrix","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Atlantic seabob - Xiphopenaeus kroyeri","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Atlantic seabob - Xiphopenaeus kroyeri","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Atlantic seabob - Xiphopenaeus kroyeri","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Boarfish - Capros aper","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Boarfish - Capros aper","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Boarfish - Capros aper","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Bogue - Boops boops","All presentation forms","Human consumption","Euro","France","55,036",""
"1999","Total","Bogue - Boops boops","All presentation forms","Human consumption","Tonnes product weight","France","110",""
"1999","Total","Bogue - Boops boops","All presentation forms","Human consumption","Euro/Tonne","France","500",""
"1999","Total","Atlantic bonito - Sarda sarda","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Atlantic bonito - Sarda sarda","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Atlantic bonito - Sarda sarda","All presentation forms","Human consumption","Euro/Tonne","France",":",""
