"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1992","Total","European plaice - Pleuronectes platessa","All presentation forms","Human consumption","Tonnes product weight","Belgium","8,950",""
"1992","Total","European plaice - Pleuronectes platessa","All presentation forms","Human consumption","Euro/Tonne","Belgium","1,284",""
"1992","Total","Saithe(=Pollock) - Pollachius virens","All presentation forms","Human consumption","Euro","Belgium","160,470",""
"1992","Total","Saithe(=Pollock) - Pollachius virens","All presentation forms","Human consumption","Tonnes product weight","Belgium","195",""
"1992","Total","Saithe(=Pollock) - Pollachius virens","All presentation forms","Human consumption","Euro/Tonne","Belgium","822",""
"1992","Total","Pollack - Pollachius pollachius","All presentation forms","Human consumption","Euro","Belgium","162,802",""
"1992","Total","Pollack - Pollachius pollachius","All presentation forms","Human consumption","Tonnes product weight","Belgium","74",""
"1992","Total","Pollack - Pollachius pollachius","All presentation forms","Human consumption","Euro/Tonne","Belgium","2,197",""
"1992","Total","Pelagic percomorphs nei - Perciformes","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Pelagic percomorphs nei - Perciformes","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Pelagic percomorphs nei - Perciformes","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Atlantic redfishes nei - Sebastes spp","All presentation forms","Human consumption","Euro","Belgium","158,589",""
"1992","Total","Atlantic redfishes nei - Sebastes spp","All presentation forms","Human consumption","Tonnes product weight","Belgium","107",""
"1992","Total","Atlantic redfishes nei - Sebastes spp","All presentation forms","Human consumption","Euro/Tonne","Belgium","1,479",""
"1992","Total","Blue skate - Raja batis","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Blue skate - Raja batis","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Blue skate - Raja batis","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Thornback ray - Raja clavata","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Thornback ray - Raja clavata","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Thornback ray - Raja clavata","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Blonde ray - Raja brachyura","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Blonde ray - Raja brachyura","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Blonde ray - Raja brachyura","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Sandy ray - Raja circularis","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Sandy ray - Raja circularis","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Sandy ray - Raja circularis","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Spotted ray - Raja montagui","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Spotted ray - Raja montagui","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Spotted ray - Raja montagui","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Cuckoo ray - Raja naevus","All presentation forms","Human consumption","Euro","Belgium",":",""
